deal_number_version,unit_id,outlet,daypart,st_id,selling_title,advertiser,deal_name,deal_type,booked_week_monday,week_num,year,quarter,inv_len,inventory_type_code,feature,broadcast_date,actual_air_datetime,adu_ind,count_in_audience_totals,booked_dollars,rc_dollars,posting_status,primary_demo_code,primary_demo_selling_imps_booked,primary_demo_internal_estimates_or_actuals,hh_demo_selling_imps_booked,hh_demo_internal_estimates_or_actuals,a18_49_selling_imps,a18_49_post_internal_estimates_or_actuals,w18_49_selling_imps,w18_49_post_internal_estimates_or_actuals,m18_49_selling_imps,m18_49_post_internal_estimates_or_actuals,k2_11_selling_imps,k2_11_post_post_internal_estimates_or_actuals,p2_plus_selling_imps,p2_plus_post_internal_estimates_or_actuals,data_stream_set,rate_card_name,agency_name_buying,deal_flight_start_date,deal_flight_end_date,isci_code,brand,deal_status,business_date
189985-16,157023096,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,4/29/24,5,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,LegXercise Testimonial Spanish,Order,2024-05-01
189985-16,157023110,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,LegXercise Testimonial Spanish,Order,2024-05-01
189985-16,157023106,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,LegXercise Testimonial Spanish,Order,2024-05-01
189985-16,157021397,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
189985-16,157021398,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
189985-16,157021390,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
189984-12,157024011,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"Key Contacts, LLC",2024 KEYCONTACTS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,All Types of Accidents Spanish,Order,2024-05-01
189985-16,157021377,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,4/29/24,5,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
189985-16,157021389,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
189985-16,157023114,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,LegXercise Testimonial Spanish,Order,2024-05-01
189985-16,157021399,Galanovelas,EARLY MORNING,16608,Early Morning ROS,"IntelliBrands, LLC",2024 INTELLIBRANDS UTLN DR,DR-Regular,5/6/24,6,2024,2,60,DR, ,,,N,Y,$3,$12,IE,HH,"2,800","2,808","2,800","2,808","1,748","1,776","1,164","1,178",584,598,502,514,"3,532","3,592",Program Live+SD,2023-2024 Upfront Ratecard,Pro Media Group,01/01/2024,06/30/2024,,Ellipse Deluxe Bundle Spanish,Order,2024-05-01
191654-1,157315126,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/27/24,9,2024,2,30,VANR, ,,,N,Y,"$2,769","$2,408",,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315128,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/24/24,13,2024,2,30,VANR, ,,,N,Y,"$2,769","$2,408",,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315127,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/17/24,12,2024,2,30,VANR, ,,,N,Y,"$2,769","$2,408",,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315125,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/13/24,7,2024,2,30,VANR, ,,,N,Y,"$2,769","$2,408",,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315124,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/1/24,1,2024,2,30,VANR, ,,,N,Y,"$2,769","$2,408",,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191373-12,157170828,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,253","$1,204",IE,A18-49,"56,275","58,899","138,450","144,890","56,275","58,899","35,891","37,562","20,384","21,337","14,836","15,530","178,796","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
191373-12,157170830,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,253","$1,204",IE,A18-49,"56,275","58,899","138,450","144,890","56,275","58,899","35,891","37,562","20,384","21,337","14,836","15,530","178,796","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
191373-12,157170827,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,254","$1,204",IE,A18-49,"56,276","58,899","138,450","144,890","56,276","58,899","35,891","37,562","20,385","21,337","14,837","15,530","178,796","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
191373-12,157170826,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,253","$1,204",IE,A18-49,"56,275","58,899","138,450","144,890","56,275","58,899","35,891","37,562","20,384","21,337","14,836","15,530","178,796","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
191373-12,157170824,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,253","$1,204",IE,A18-49,"56,275","58,899","138,450","144,890","56,275","58,899","35,891","37,562","20,384","21,337","14,836","15,530","178,796","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
186228-183,150532570,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Wal-Mart Stores, Inc.",UVN Wal-Mart 23/24 UF v3,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$2,490","$2,408",IE,A18-49,"113,000","117,797","277,000","289,779","113,000","117,797","72,000","75,124","41,000","42,673","30,000","31,059","358,000","374,252",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,WAL2 - Walmart Plus,Order,2024-05-01
187667-102,153571251,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Amazon.com, Inc.",UNI Amazon.com 23-24 UPF v3,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$1,823","$2,408",IE,A18-49,"113,000","117,797","277,000","289,779","113,000","117,797","72,000","75,124","41,000","42,673","30,000","31,059","358,000","374,252",Comm'l Live +3,2023-2024 Upfront Ratecard,Initiative North America,09/25/2023,09/29/2024,,PBE XCM - Prime Advocacy,Order,2024-05-01
189779-66,157143859,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),"Peloton Interactive, Inc.",2024 Peloton DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$932,$0,IE,HH,"139,000","144,890","139,000","144,890","57,000","58,899","36,000","37,562","21,000","21,337","15,000","15,530","179,000","187,126",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
186219-215,157310150,Univision Network,DAYTIME,223803,Novela (M-F 1-2P),Target Corp.,UVN Target 23/24 v6,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$2,544","$2,408",IE,A18-54,"161,000","149,336","348,000","289,779","124,000","117,797","81,000","75,124","43,000","42,673","26,000","31,059","424,000","374,252",Comm'l Live +3,2023-2024 Upfront Ratecard,Essence Global,09/25/2023,09/29/2024,,HMS,Order,2024-05-01
189314-85,155339281,Univision Network,FRINGE,3856,El Gordo y La Flaca,Boost Mobile,Boost Mobile UVN CASH 2024 UF v2,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$2,545","$3,007",IE,A18-49,"121,000","78,752","292,000","190,681","121,000","78,752","77,000","50,131","44,000","28,621","33,000","21,201","384,000","250,512",Comm'l Live +3,2023-2024 Upfront Ratecard,Hispanic Group Corp.,02/05/2024,12/29/2024,,Boost,Order,2024-05-01
189779-66,157193319,Univision Network,FRINGE,3856,El Gordo y La Flaca,"Peloton Interactive, Inc.",2024 Peloton DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,"$1,231",$0,IE,HH,"292,000","190,681","292,000","190,681","121,000","78,752","77,000","50,131","44,000","28,621","33,000","21,201","384,000","250,512",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189779-66,157193315,Univision Network,FRINGE,3856,El Gordo y La Flaca,"Peloton Interactive, Inc.",2024 Peloton DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,"$1,231",$0,IE,HH,"292,000","190,681","292,000","190,681","121,000","78,752","77,000","50,131","44,000","28,621","33,000","21,201","384,000","250,512",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
191051-4,156817253,Univision Network,FRINGE,3856,El Gordo y La Flaca,TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,11/18/24,8,2024,4,30,NR, ,,,N,Y,"$10,214","$8,512",IE,A18+,"769,928","630,506","609,444","487,347","332,328","216,328","198,008","136,682","134,320","79,646","97,567","53,236","891,040","699,357",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
191051-4,156817218,Univision Network,FRINGE,3856,El Gordo y La Flaca,TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,6/10/24,11,2024,2,30,NR, ,,,N,Y,"$10,121","$8,433",IE,A18+,"783,130","705,121","619,896","545,020","338,025","241,930","201,404","152,858","136,621","89,072","99,240","59,535","906,320","782,118",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
186254-77,156823562,Univision Network,FRINGE,3856,El Gordo y La Flaca,"Pfizer, Inc.",Pfizer Unvision 23/24 UF v2,Regular,4/29/24,5,2024,2,60,NR, ,,,N,Y,"$17,048","$12,026",IE,A35+,"1,164,000","761,550","1,168,000","762,722","480,000","315,006","304,000","200,524","176,000","114,482","128,000","84,804","1,532,000","1,002,048",Comm'l Live +3,2023-2024 Upfront Ratecard,Publicis,09/25/2023,09/29/2024,,P20A- Prevnar Branded,Order,2024-05-01
191051-4,156772998,Univision Network,SPORTS,231412,LMX W/S (Sat 9-11P),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,8/19/24,8,2024,3,30,NR, ,,,N,Y,"$35,297","$29,413",IE,A18+,"869,267","724,389","643,968","536,640","438,786","365,655","169,760","141,467","269,026","224,188","100,717","83,930","1,037,580","864,649",BD Program Live+SD,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
186228-183,156707484,Univision Network,DAYTIME,391455,Talk-Show (M-F 2-3P,"Wal-Mart Stores, Inc.",UVN Wal-Mart 23/24 UF v3,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,606","$1,554",IE,A18-49,"72,000","69,630","169,000","162,310","72,000","69,630","45,000","43,524","27,000","26,107","19,000","18,719","223,000","213,710",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,WAL2 - Walmart Plus,Order,2024-05-01
188160-86,154790934,Univision Network,NEWS,689,Ultima Hora (M-Su.),"Genomma Lab USA, LLC",Genomma UVN 2024 BASE Tier II,Regular,6/17/24,12,2024,2,30,NR, ,,,N,Y,"$1,100","$6,838",IE,A18-49,"311,000","203,522","528,000","487,125","311,000","203,522","142,000","124,686","117,000","78,836","26,000","31,766","701,000","681,234",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Genomma Labs USA,01/01/2024,12/29/2024,,Genomma Lab,Order,2024-05-01
188160-86,154790933,Univision Network,NEWS,689,Ultima Hora (M-Su.),"Genomma Lab USA, LLC",Genomma UVN 2024 BASE Tier II,Regular,6/3/24,10,2024,2,30,NR, ,,,N,Y,"$1,100","$6,838",IE,A18-49,"311,000","203,522","528,000","487,125","311,000","203,522","142,000","124,686","117,000","78,836","26,000","31,766","701,000","681,234",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Genomma Labs USA,01/01/2024,12/29/2024,,Genomma Lab,Order,2024-05-01
188160-86,153535855,Univision Network,NEWS,689,Ultima Hora (M-Su.),"Genomma Lab USA, LLC",Genomma UVN 2024 BASE Tier II,Regular,6/10/24,11,2024,2,30,NR, ,,,N,Y,"$1,100","$6,838",IE,A18-49,"311,000","203,522","528,000","487,125","311,000","203,522","142,000","124,686","117,000","78,836","26,000","31,766","701,000","681,234",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Genomma Labs USA,01/01/2024,12/29/2024,,Genomma Lab,Order,2024-05-01
190538-29,156239432,Univision Network,SPORTS,252468,LMX W/S (Sat 11P-1A),Boost Mobile,Boost LMX 2024 REX from Infinite,Regular,4/22/24,4,2024,2,30,INF,Virtual Advertising,,,N,Y,"$2,659","$32,160",IE,A18-49,"89,318","293,157","119,000","395,665","89,318","293,157","30,740","117,021","58,578","176,136","15,826","54,398","183,488","645,820",Program Live+SD,2023-2024 Upfront Ratecard,Hispanic Group Corp.,02/26/2024,12/29/2024,,Boost,Order,2024-05-01
191051-4,156776193,Univision Network,SPORTS,252468,LMX W/S (Sat 11P-1A),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,9/30/24,1,2024,4,30,NR, ,,,N,Y,"$34,571","$28,810",IE,A18+,"814,225","678,522","586,008","488,341","430,165","358,471","178,363","148,636","251,802","209,835","109,080","90,899","993,954","828,295",BD Program Live+SD,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
191051-4,156776194,Univision Network,SPORTS,272939,LMX w/S (SUN 130-4P),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,10/28/24,5,2024,4,30,NR, ,,,N,Y,"$20,501","$17,085",IE,A18+,"466,883","389,077","334,404","278,674","254,762","212,306","87,463","72,888","167,299","139,418","37,643","31,369","530,055","441,720",BD Program Live+SD,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
191051-4,156817258,Univision Network,SPORTS,272939,LMX w/S (SUN 130-4P),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,7/1/24,1,2024,3,30,NR, ,,,N,Y,"$20,422","$17,018",IE,A18+,"500,566","417,149","387,276","322,738","254,362","211,974","101,527","84,608","152,835","127,366","35,762","29,804","569,365","474,485",BD Program Live+SD,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
191051-4,156772917,Univision Network,SPORTS,386605,LMX w/s (Sat 630-9P),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,4/8/24,2,2024,2,30,NR, ,,,N,Y,"$39,235","$32,696",IE,A18+,"911,725","759,777","634,770","528,980","487,711","406,431","197,158","164,301","290,553","242,130","103,789","86,491","1,083,024","902,527",BD Program Live+SD,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
191259-16,157169628,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (3P) Optimized v4,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,323","$1,271",IE,A18-49,"62,135","53,700","174,125","150,465","62,135","53,700","40,623","35,106","21,512","18,594","13,006","11,241","212,157","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
187667-102,156904432,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Amazon.com, Inc.",UNI Amazon.com 23-24 UPF v3,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,$962,"$1,271",IE,A18-49,"62,000","53,700","174,000","150,465","62,000","53,700","40,000","35,106","21,000","18,594","13,000","11,241","212,000","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Initiative North America,09/25/2023,09/29/2024,,PBE XCM - Prime Advocacy,Order,2024-05-01
191259-16,157169572,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (3P) Optimized v4,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,323","$1,271",IE,A18-49,"62,135","53,700","174,125","150,465","62,135","53,700","40,623","35,106","21,512","18,594","13,006","11,241","212,157","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
191373-12,157170752,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,323","$1,271",IE,A18-49,"62,135","53,700","174,125","150,465","62,135","53,700","40,623","35,106","21,512","18,594","13,006","11,241","212,157","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
188520-108,157254522,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),Paramount Pictures Corp.,UVN Paramount 23.24 UF v7,Regular,6/24/24,13,2024,2,15,NR, ,,,N,Y,"$1,421","$1,271",IE,A18-49,"62,000","53,700","174,000","150,465","62,000","53,700","41,000","35,106","22,000","18,594","13,000","11,241","212,000","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Wavemaker Global,09/25/2023,09/29/2024,,A Quiet Place,Order,2024-05-01
191373-12,157170730,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Wal-Mart Stores, Inc.",Wal-Mart DDL 23-24 UF 2Q'24 (1P) Optimized v3,Advanced Advertising,4/29/24,5,2024,2,15,AANR, ,,,N,Y,"$1,323","$1,271",IE,A18-49,"62,135","53,700","174,125","150,465","62,135","53,700","40,623","35,106","21,512","18,594","13,006","11,241","212,157","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Zenith Media,04/01/2024,06/30/2024,,"SML2 - Save more, live better",Order,2024-05-01
187667-102,156904431,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),"Amazon.com, Inc.",UNI Amazon.com 23-24 UPF v3,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,$962,"$1,271",IE,A18-49,"62,000","53,700","174,000","150,465","62,000","53,700","41,000","35,106","22,000","18,594","13,000","11,241","212,000","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Initiative North America,09/25/2023,09/29/2024,,PBE XCM - Prime Advocacy,Order,2024-05-01
188520-108,157152583,Univision Network,DAYTIME,185930,Novela (M-F 11A-12P),Paramount Pictures Corp.,UVN Paramount 23.24 UF v7,Regular,6/24/24,13,2024,2,15,NR, ,,,N,Y,"$1,421","$1,271",IE,A18-49,"62,000","53,700","174,000","150,465","62,000","53,700","40,000","35,106","21,000","18,594","13,000","11,241","212,000","183,345",Comm'l Live +3,2023-2024 Upfront Ratecard,Wavemaker Global,09/25/2023,09/29/2024,,A Quiet Place,Order,2024-05-01
191051-4,156767318,Univision Network,PRIME,12,Primetime Novela 7pm,TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,4/1/24,1,2024,2,30,NR, ,,,N,Y,"$16,980","$14,150",IE,A18+,"1,199,230","1,099,299","935,664","857,696","535,766","491,121","295,256","270,652","240,510","220,469","118,316","108,455","1,395,353","1,279,078",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
186015-126,154031195,Univision Network,PRIME,13,Primetime Novela 8pm,"Kohl's, Inc.",UVN Kohl's 23-24 UF V1,Regular,4/29/24,5,2024,2,6,BB, ,,,N,N,$0,$0,,W25-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,09/25/2023,09/29/2024,,PROMO,Order,2024-05-01
186502-148,157299696,Univision Network,PRIME,13,Primetime Novela 8pm,Unilever,UVN Unilever 23.24 UF v4,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-49,,"92,118",,"323,952",,"160,517",,"92,118",,"68,399",,"29,446",,"483,398",Comm'l Live +3,2023-2024 Upfront Ratecard,MindShare,09/25/2023,09/29/2024,,TRE - Tresemme,Order,2024-05-01
186502-148,157299692,Univision Network,PRIME,13,Primetime Novela 8pm,Unilever,UVN Unilever 23.24 UF v4,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-49,,"92,118",,"323,952",,"160,517",,"92,118",,"68,399",,"29,446",,"483,398",Comm'l Live +3,2023-2024 Upfront Ratecard,MindShare,09/25/2023,09/29/2024,,TRE - Tresemme,Order,2024-05-01
186502-148,157299683,Univision Network,PRIME,13,Primetime Novela 8pm,Unilever,UVN Unilever 23.24 UF v4,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-49,,"92,118",,"323,952",,"160,517",,"92,118",,"68,399",,"29,446",,"483,398",Comm'l Live +3,2023-2024 Upfront Ratecard,MindShare,09/25/2023,09/29/2024,,TRE - Tresemme,Order,2024-05-01
